1 input_SAM_RF_AC_Radar_#1_#2_#3.asc  ' SAM3 vs AC3  ' Oct 23 2022 19:32:21
  0  0 99
time            lconv           msl_time        mach            pdynmc          
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
0               140731          4.37374         103.002         -84.9203        
0               0               98.9189         47.1948         4.47985         
70.204          162.39          124.239         1.53438         1.53218         
0.400185        0.0597242       7.07762         7.81269         
108.754         2               29.866          2.01981         154410          
155.908         7.89464         -0.435809       5.75253         -62.2825        
2.68263         -5.09058        -2.66695        8.72837         14.4603         
-15701.2        552.052         -4997.05        647.456         4997.05         
150.808         5.14609         3.32776         6.1232          170.268         
6099.81         2.3308          1.91147         219.893         1.2947          
-2.52466        -183.267        0               0               -101.785        
41.2999         50              0               1.38834         -2.55501        
-183.208        -92.8816        4.19874         0               1               
0               0               0               0               0               
5.14248         150.813         -0.428203       -32.456         -38.0343        
-196.571        -170.028        -145.091        2.8             0               
0               6924.17         0               1.00987         349.227         
81.4278         1.1034          6.92375         0               0               
0.603548        -2.89544        -5.58925        4.9857          -3.49899        
-6.19279        2.29189         4.26404         2.99822         -3.03195        
